PLAYER_ID,FGA,season
201586,770.0,2019-20
201587,73.0,2019-20
201588,432.0,2019-20
201599,284.0,2019-20
201601,5.0,2019-20
201609,972.0,2019-20
201933,234.0,2019-20
201935,1739.0,2019-20
201937,670.0,2019-20
201939,82.0,2019-20
201942,1031.0,2019-20
201949,214.0,2019-20
201950,984.0,2019-20
201952,490.0,2019-20
201959,285.0,2019-20
201960,67.0,2019-20
201961,174.0,2019-20
201976,378.0,2019-20
201980,641.0,2019-20
201988,574.0,2019-20
202066,634.0,2019-20
202083,475.0,2019-20
202323,67.0,2019-20
202324,319.0,2019-20
202329,86.0,2019-20
202330,750.0,2019-20
202331,1002.0,2019-20
202334,46.0,2019-20
202335,236.0,2019-20
202339,788.0,2019-20
202340,383.0,2019-20
202355,707.0,2019-20
202357,637.0,2019-20
202397,688.0,2019-20
202498,28.0,2019-20
202681,416.0,2019-20
202683,389.0,2019-20
202684,557.0,2019-20
202685,736.0,2019-20
202687,274.0,2019-20
202688,165.0,2019-20
202689,1145.0,2019-20
202692,816.0,2019-20
202693,548.0,2019-20
202694,921.0,2019-20
202695,1398.0,2019-20
202696,1144.0,2019-20
202697,64.0,2019-20
202699,1227.0,2019-20
202704,374.0,2019-20
202709,408.0,2019-20
202710,1049.0,2019-20
202711,933.0,2019-20
202718,18.0,2019-20
202722,607.0,2019-20
202734,430.0,2019-20
202738,426.0,2019-20
202951,22.0,2019-20
202954,422.0,2019-20
203076,1445.0,2019-20
203077,80.0,2019-20
203078,1292.0,2019-20
203079,111.0,2019-20
203081,1385.0,2019-20
203082,910.0,2019-20
203083,771.0,2019-20
203084,778.0,2019-20
203085,562.0,2019-20
203086,242.0,2019-20
203087,478.0,2019-20
203089,167.0,2019-20
203090,281.0,2019-20
203092,4.0,2019-20
203095,986.0,2019-20
203107,545.0,2019-20
203109,752.0,2019-20
203110,315.0,2019-20
203114,1113.0,2019-20
203115,738.0,2019-20
203118,353.0,2019-20
203124,85.0,2019-20
203145,521.0,2019-20
203200,504.0,2019-20
203210,407.0,2019-20
203382,368.0,2019-20
203457,286.0,2019-20
203458,306.0,2019-20
203459,177.0,2019-20
203460,30.0,2019-20
203463,585.0,2019-20
203468,1435.0,2019-20
203469,468.0,2019-20
203471,1075.0,2019-20
203473,252.0,2019-20
203476,364.0,2019-20
203482,488.0,2019-20
203484,689.0,2019-20
203486,326.0,2019-20
203487,259.0,2019-20
203488,191.0,2019-20
203490,140.0,2019-20
203493,224.0,2019-20
203496,818.0,2019-20
203497,629.0,2019-20
203500,528.0,2019-20
203501,958.0,2019-20
203503,375.0,2019-20
203504,268.0,2019-20
203506,299.0,2019-20
203507,1369.0,2019-20
203516,393.0,2019-20
203521,173.0,2019-20
203524,286.0,2019-20
203526,230.0,2019-20
203552,600.0,2019-20
203584,198.0,2019-20
203585,185.0,2019-20
203648,48.0,2019-20
203658,48.0,2019-20
203705,15.0,2019-20
203894,455.0,2019-20
203895,366.0,2019-20
203897,1194.0,2019-20
203901,440.0,2019-20
203903,965.0,2019-20
203914,609.0,2019-20
203915,1020.0,2019-20
203918,172.0,2019-20
203920,157.0,2019-20
203922,589.0,2019-20
203924,808.0,2019-20
203925,804.0,2019-20
203926,560.0,2019-20
203932,766.0,2019-20
203933,1061.0,2019-20
203935,880.0,2019-20
203937,331.0,2019-20
203939,225.0,2019-20
203943,93.0,2019-20
203944,1003.0,2019-20
203952,965.0,2019-20
203953,429.0,2019-20
203954,875.0,2019-20
203957,119.0,2019-20
203960,130.0,2019-20
203967,519.0,2019-20
203991,388.0,2019-20
203992,756.0,2019-20
203994,166.0,2019-20
203998,91.0,2019-20
203999,1409.0,2019-20
204001,925.0,2019-20
204020,291.0,2019-20
204025,92.0,2019-20
204038,538.0,2019-20
204060,607.0,2019-20
204456,418.0,2019-20
1626143,162.0,2019-20
1626144,339.0,2019-20
1626145,425.0,2019-20
1626147,50.0,2019-20
1626149,894.0,2019-20
1626153,416.0,2019-20
1626156,845.0,2019-20
1626157,622.0,2019-20
1626158,338.0,2019-20
1626159,129.0,2019-20
1626161,301.0,2019-20
1626162,807.0,2019-20
1626163,288.0,2019-20
1626164,1281.0,2019-20
1626166,68.0,2019-20
1626167,628.0,2019-20
1626168,337.0,2019-20
1626169,70.0,2019-20
1626170,27.0,2019-20
1626171,587.0,2019-20
1626172,78.0,2019-20
1626174,499.0,2019-20
1626178,336.0,2019-20
1626179,928.0,2019-20
1626181,677.0,2019-20
1626184,4.0,2019-20
1626187,33.0,2019-20
1626188,225.0,2019-20
1626192,334.0,2019-20
1626195,137.0,2019-20
1626196,702.0,2019-20
1626203,243.0,2019-20
1626204,429.0,2019-20
1626209,238.0,2019-20
1626220,397.0,2019-20
1626224,607.0,2019-20
1626245,52.0,2019-20
1626246,238.0,2019-20
1626259,32.0,2019-20
1627732,647.0,2019-20
1627733,84.0,2019-20
1627734,843.0,2019-20
1627736,531.0,2019-20
1627737,383.0,2019-20
1627739,342.0,2019-20
1627740,7.0,2019-20
1627741,1151.0,2019-20
1627742,1068.0,2019-20
1627745,178.0,2019-20
1627746,147.0,2019-20
1627747,805.0,2019-20
1627748,191.0,2019-20
1627749,625.0,2019-20
1627750,1260.0,2019-20
1627751,264.0,2019-20
1627752,738.0,2019-20
1627756,237.0,2019-20
1627759,1174.0,2019-20
1627761,228.0,2019-20
1627763,808.0,2019-20
1627767,141.0,2019-20
1627774,179.0,2019-20
1627775,157.0,2019-20
1627777,366.0,2019-20
1627780,116.0,2019-20
1627783,1266.0,2019-20
1627784,18.0,2019-20
1627788,570.0,2019-20
1627789,328.0,2019-20
1627790,72.0,2019-20
1627812,188.0,2019-20
1627814,508.0,2019-20
1627820,44.0,2019-20
1627823,244.0,2019-20
1627826,463.0,2019-20
1627827,566.0,2019-20
1627832,963.0,2019-20
1627846,270.0,2019-20
1627853,220.0,2019-20
1627854,573.0,2019-20
1627863,621.0,2019-20
1627884,356.0,2019-20
1627885,159.0,2019-20
1627936,404.0,2019-20
1627982,2.0,2019-20
1628021,71.0,2019-20
1628035,171.0,2019-20
1628365,830.0,2019-20
1628366,666.0,2019-20
1628367,157.0,2019-20
1628368,799.0,2019-20
1628369,1560.0,2019-20
1628370,470.0,2019-20
1628371,332.0,2019-20
1628372,211.0,2019-20
1628373,333.0,2019-20
1628374,591.0,2019-20
1628378,1499.0,2019-20
1628379,329.0,2019-20
1628380,68.0,2019-20
1628381,604.0,2019-20
1628382,341.0,2019-20
1628383,10.0,2019-20
1628384,644.0,2019-20
1628385,247.0,2019-20
1628386,486.0,2019-20
1628388,86.0,2019-20
1628389,987.0,2019-20
1628390,231.0,2019-20
1628391,132.0,2019-20
1628392,67.0,2019-20
1628394,113.0,2019-20
1628395,67.0,2019-20
1628396,197.0,2019-20
1628398,845.0,2019-20
1628400,224.0,2019-20
1628401,546.0,2019-20
1628402,322.0,2019-20
1628403,47.0,2019-20
1628404,524.0,2019-20
1628405,15.0,2019-20
1628407,244.0,2019-20
1628408,190.0,2019-20
1628410,148.0,2019-20
1628411,252.0,2019-20
1628412,50.0,2019-20
1628413,11.0,2019-20
1628414,11.0,2019-20
1628415,1066.0,2019-20
1628418,416.0,2019-20
1628420,699.0,2019-20
1628422,290.0,2019-20
1628425,257.0,2019-20
1628427,14.0,2019-20
1628430,16.0,2019-20
1628436,186.0,2019-20
1628443,44.0,2019-20
1628449,309.0,2019-20
1628450,3.0,2019-20
1628464,539.0,2019-20
1628467,541.0,2019-20
1628470,347.0,2019-20
1628476,39.0,2019-20
1628499,19.0,2019-20
1628513,17.0,2019-20
1628518,14.0,2019-20
1628539,67.0,2019-20
1628605,9.0,2019-20
1628778,28.0,2019-20
1628960,251.0,2019-20
1628961,3.0,2019-20
1628963,167.0,2019-20
1628964,283.0,2019-20
1628966,239.0,2019-20
1628968,10.0,2019-20
1628969,481.0,2019-20
1628970,744.0,2019-20
1628971,437.0,2019-20
1628972,619.0,2019-20
1628973,382.0,2019-20
1628975,241.0,2019-20
1628976,340.0,2019-20
1628977,307.0,2019-20
1628978,557.0,2019-20
1628980,134.0,2019-20
1628981,199.0,2019-20
1628982,34.0,2019-20
1628983,1102.0,2019-20
1628984,949.0,2019-20
1628985,30.0,2019-20
1628987,27.0,2019-20
1628988,583.0,2019-20
1628989,609.0,2019-20
1628990,171.0,2019-20
1628991,753.0,2019-20
1628993,29.0,2019-20
1628995,399.0,2019-20
1628997,83.0,2019-20
1628998,206.0,2019-20
1629001,398.0,2019-20
1629002,41.0,2019-20
1629003,320.0,2019-20
1629004,404.0,2019-20
1629005,2.0,2019-20
1629006,396.0,2019-20
1629008,545.0,2019-20
1629010,307.0,2019-20
1629011,341.0,2019-20
1629012,1085.0,2019-20
1629013,449.0,2019-20
1629014,561.0,2019-20
1629015,11.0,2019-20
1629016,295.0,2019-20
1629017,17.0,2019-20
1629018,475.0,2019-20
1629019,106.0,2019-20
1629020,8.0,2019-20
1629021,265.0,2019-20
1629022,349.0,2019-20
1629023,581.0,2019-20
1629026,147.0,2019-20
1629027,1248.0,2019-20
1629028,558.0,2019-20
1629029,1338.0,2019-20
1629033,155.0,2019-20
1629035,128.0,2019-20
1629044,5.0,2019-20
1629048,150.0,2019-20
1629052,36.0,2019-20
1629056,458.0,2019-20
1629057,119.0,2019-20
1629058,183.0,2019-20
1629059,175.0,2019-20
1629060,543.0,2019-20
1629065,319.0,2019-20
1629066,197.0,2019-20
1629067,234.0,2019-20
1629076,12.0,2019-20
1629103,181.0,2019-20
1629109,166.0,2019-20
1629117,60.0,2019-20
1629121,9.0,2019-20
1629126,125.0,2019-20
1629130,844.0,2019-20
1629133,3.0,2019-20
1629134,980.0,2019-20
1629139,33.0,2019-20
1629140,34.0,2019-20
1629147,7.0,2019-20
1629151,59.0,2019-20
1629162,176.0,2019-20
1629164,190.0,2019-20
1629168,34.0,2019-20
1629185,164.0,2019-20
1629216,37.0,2019-20
1629234,67.0,2019-20
1629308,58.0,2019-20
1629346,40.0,2019-20
1629597,9.0,2019-20
1629598,147.0,2019-20
1629599,57.0,2019-20
1629605,15.0,2019-20
1629607,4.0,2019-20
1629608,14.0,2019-20
1629610,40.0,2019-20
1629611,84.0,2019-20
1629620,12.0,2019-20
1629621,12.0,2019-20
1629622,3.0,2019-20
1629625,20.0,2019-20
1629626,37.0,2019-20
1629627,333.0,2019-20
1629628,724.0,2019-20
1629629,552.0,2019-20
1629630,935.0,2019-20
1629631,682.0,2019-20
1629632,790.0,2019-20
1629633,569.0,2019-20
1629634,477.0,2019-20
1629635,236.0,2019-20
1629636,698.0,2019-20
1629637,259.0,2019-20
1629638,266.0,2019-20
1629639,905.0,2019-20
1629640,89.0,2019-20
1629641,90.0,2019-20
1629642,151.0,2019-20
1629644,5.0,2019-20
1629645,414.0,2019-20
1629647,348.0,2019-20
1629648,20.0,2019-20
1629649,22.0,2019-20
1629650,10.0,2019-20
1629651,48.0,2019-20
1629652,295.0,2019-20
1629655,130.0,2019-20
1629657,5.0,2019-20
1629658,44.0,2019-20
1629659,42.0,2019-20
1629660,112.0,2019-20
1629661,398.0,2019-20
1629662,32.0,2019-20
1629663,21.0,2019-20
1629665,10.0,2019-20
1629667,70.0,2019-20
1629668,12.0,2019-20
1629669,53.0,2019-20
1629671,38.0,2019-20
1629672,632.0,2019-20
1629673,498.0,2019-20
1629675,240.0,2019-20
1629676,1.0,2019-20
1629677,16.0,2019-20
1629678,91.0,2019-20
1629680,271.0,2019-20
1629682,50.0,2019-20
1629683,17.0,2019-20
1629684,237.0,2019-20
1629690,28.0,2019-20
1629713,84.0,2019-20
1629714,33.0,2019-20
1629718,19.0,2019-20
1629719,6.0,2019-20
1629723,35.0,2019-20
1629724,19.0,2019-20
1629725,67.0,2019-20
1629726,56.0,2019-20
1629729,12.0,2019-20
1629730,48.0,2019-20
1629731,12.0,2019-20
1629734,2.0,2019-20
1629735,72.0,2019-20
1629738,36.0,2019-20
1629739,4.0,2019-20
1629740,314.0,2019-20
1629741,157.0,2019-20
1629742,3.0,2019-20
1629743,27.0,2019-20
1629744,168.0,2019-20
1629745,5.0,2019-20
1629750,128.0,2019-20
1629752,38.0,2019-20
1629760,4.0,2019-20
2544,910.0,2020-21
2546,837.0,2020-21
2617,2.0,2020-21
2730,333.0,2020-21
2738,260.0,2020-21
2760,16.0,2020-21
2772,264.0,2020-21
101108,1170.0,2020-21
101141,56.0,2020-21
101150,757.0,2020-21
200746,296.0,2020-21
200752,628.0,2020-21
200755,267.0,2020-21
200765,268.0,2020-21
200768,596.0,2020-21
200782,271.0,2020-21
200794,446.0,2020-21
201142,885.0,2020-21
201143,360.0,2020-21
201144,706.0,2020-21
201145,563.0,2020-21
201152,663.0,2020-21
201162,9.0,2020-21
201188,206.0,2020-21
201229,17.0,2020-21
201565,688.0,2020-21
201566,1322.0,2020-21
201567,252.0,2020-21
201568,646.0,2020-21
201569,357.0,2020-21
201571,343.0,2020-21
201572,857.0,2020-21
201577,449.0,2020-21
201580,286.0,2020-21
201586,362.0,2020-21
201587,521.0,2020-21
201588,240.0,2020-21
201599,249.0,2020-21
201609,608.0,2020-21
201933,485.0,2020-21
201935,843.0,2020-21
201937,498.0,2020-21
201939,1357.0,2020-21
201942,917.0,2020-21
201949,327.0,2020-21
201950,1213.0,2020-21
201952,314.0,2020-21
201959,178.0,2020-21
201961,330.0,2020-21
201976,284.0,2020-21
201980,593.0,2020-21
201988,612.0,2020-21
202066,381.0,2020-21
202083,282.0,2020-21
202322,725.0,2020-21
202324,266.0,2020-21
202326,334.0,2020-21
202329,99.0,2020-21
202330,658.0,2020-21
202331,1327.0,2020-21
202334,44.0,2020-21
202335,159.0,2020-21
202339,730.0,2020-21
202340,171.0,2020-21
202355,224.0,2020-21
202357,207.0,2020-21
202397,340.0,2020-21
202681,1249.0,2020-21
202683,569.0,2020-21
202684,360.0,2020-21
202685,800.0,2020-21
202687,242.0,2020-21
202689,717.0,2020-21
202692,550.0,2020-21
202693,385.0,2020-21
202694,784.0,2020-21
202695,1120.0,2020-21
202696,1397.0,2020-21
202697,4.0,2020-21
202699,1139.0,2020-21
202704,832.0,2020-21
202709,426.0,2020-21
202710,801.0,2020-21
202711,1059.0,2020-21
202722,505.0,2020-21
202734,139.0,2020-21
202738,27.0,2020-21
202954,295.0,2020-21
203076,659.0,2020-21
203078,1505.0,2020-21
203081,1468.0,2020-21
203082,616.0,2020-21
203083,584.0,2020-21
203084,642.0,2020-21
203085,314.0,2020-21
203086,7.0,2020-21
203087,276.0,2020-21
203090,165.0,2020-21
203095,604.0,2020-21
203107,327.0,2020-21
203109,673.0,2020-21
203110,380.0,2020-21
203114,1526.0,2020-21
203115,647.0,2020-21
203118,220.0,2020-21
203121,48.0,2020-21
203145,389.0,2020-21
203200,624.0,2020-21
203210,417.0,2020-21
203263,13.0,2020-21
203382,303.0,2020-21
203457,234.0,2020-21
203458,292.0,2020-21
203460,14.0,2020-21
203463,365.0,2020-21
203468,998.0,2020-21
203469,324.0,2020-21
203471,821.0,2020-21
203473,83.0,2020-21
203476,162.0,2020-21
203482,696.0,2020-21
203484,523.0,2020-21
203486,379.0,2020-21
203487,270.0,2020-21
203488,267.0,2020-21
203490,227.0,2020-21
203493,596.0,2020-21
203496,545.0,2020-21
203497,659.0,2020-21
203500,307.0,2020-21
203501,1010.0,2020-21
203503,186.0,2020-21
203504,360.0,2020-21
203506,564.0,2020-21
203507,1539.0,2020-21
203516,243.0,2020-21
203521,56.0,2020-21
203524,321.0,2020-21
203526,481.0,2020-21
203552,699.0,2020-21
203585,70.0,2020-21
203648,144.0,2020-21
203658,15.0,2020-21
203897,1123.0,2020-21
203901,620.0,2020-21
203903,1237.0,2020-21
203914,337.0,2020-21
203915,16.0,2020-21
203918,260.0,2020-21
203920,380.0,2020-21
203922,99.0,2020-21
203924,922.0,2020-21
203925,829.0,2020-21
203926,665.0,2020-21
203932,598.0,2020-21
203933,51.0,2020-21
203935,576.0,2020-21
203937,700.0,2020-21
203939,201.0,2020-21
203943,3.0,2020-21
203944,1413.0,2020-21
203952,1050.0,2020-21
203953,76.0,2020-21
203954,1097.0,2020-21
203957,26.0,2020-21
203960,113.0,2020-21
203967,387.0,2020-21
203991,831.0,2020-21
203992,814.0,2020-21
203994,388.0,2020-21
203998,17.0,2020-21
203999,1503.0,2020-21
204001,755.0,2020-21
204020,200.0,2020-21
204025,20.0,2020-21
204038,154.0,2020-21
204060,641.0,2020-21
204222,3.0,2020-21
204456,490.0,2020-21
1626143,101.0,2020-21
1626145,430.0,2020-21
1626149,608.0,2020-21
1626153,507.0,2020-21
1626156,652.0,2020-21
1626157,875.0,2020-21
1626158,575.0,2020-21
1626159,210.0,2020-21
1626161,191.0,2020-21
1626162,718.0,2020-21
1626163,275.0,2020-21
1626164,1747.0,2020-21
1626166,587.0,2020-21
1626167,432.0,2020-21
1626168,90.0,2020-21
1626169,232.0,2020-21
1626171,750.0,2020-21
1626172,196.0,2020-21
1626174,640.0,2020-21
1626178,23.0,2020-21
1626179,1132.0,2020-21
1626181,994.0,2020-21
1626184,237.0,2020-21
1626188,68.0,2020-21
1626192,506.0,2020-21
1626195,267.0,2020-21
1626196,646.0,2020-21
1626204,272.0,2020-21
1626220,479.0,2020-21
1626224,575.0,2020-21
1626245,13.0,2020-21
1626246,161.0,2020-21
1626253,15.0,2020-21
1627732,678.0,2020-21
1627734,904.0,2020-21
1627736,600.0,2020-21
1627737,14.0,2020-21
1627739,17.0,2020-21
1627740,14.0,2020-21
1627741,992.0,2020-21
1627742,1100.0,2020-21
1627745,103.0,2020-21
1627747,814.0,2020-21
1627748,18.0,2020-21
1627749,973.0,2020-21
1627750,785.0,2020-21
1627751,431.0,2020-21
1627752,321.0,2020-21
1627756,416.0,2020-21
1627759,1110.0,2020-21
1627761,228.0,2020-21
1627763,979.0,2020-21
1627774,184.0,2020-21
1627775,1.0,2020-21
1627777,443.0,2020-21
1627780,13.0,2020-21
1627783,961.0,2020-21
1627788,497.0,2020-21
1627789,366.0,2020-21
1627812,58.0,2020-21
1627814,273.0,2020-21
1627823,298.0,2020-21
1627826,451.0,2020-21
1627827,529.0,2020-21
1627832,870.0,2020-21
1627846,119.0,2020-21
1627853,117.0,2020-21
1627854,641.0,2020-21
1627863,272.0,2020-21
1627884,309.0,2020-21
1627885,79.0,2020-21
1627936,337.0,2020-21
1628021,208.0,2020-21
1628035,96.0,2020-21
1628365,104.0,2020-21
1628366,698.0,2020-21
1628367,702.0,2020-21
1628368,1110.0,2020-21
1628369,1430.0,2020-21
1628370,399.0,2020-21
1628372,145.0,2020-21
1628373,80.0,2020-21
1628374,520.0,2020-21
1628378,1325.0,2020-21
1628379,472.0,2020-21
1628381,953.0,2020-21
1628382,226.0,2020-21
1628383,70.0,2020-21
1628384,518.0,2020-21
1628385,98.0,2020-21
1628386,479.0,2020-21
1628388,14.0,2020-21
1628389,856.0,2020-21
1628390,7.0,2020-21
1628391,168.0,2020-21
1628392,171.0,2020-21
1628394,1.0,2020-21
1628395,22.0,2020-21
1628396,194.0,2020-21
1628398,800.0,2020-21
1628400,225.0,2020-21
1628401,452.0,2020-21
1628402,293.0,2020-21
1628404,344.0,2020-21
1628407,724.0,2020-21
1628408,351.0,2020-21
1628410,283.0,2020-21
1628411,102.0,2020-21
1628412,24.0,2020-21
1628414,45.0,2020-21
1628415,1128.0,2020-21
1628418,91.0,2020-21
1628419,33.0,2020-21
1628420,498.0,2020-21
1628422,291.0,2020-21
1628425,329.0,2020-21
1628427,76.0,2020-21
1628436,102.0,2020-21
1628449,560.0,2020-21
1628455,135.0,2020-21
1628464,466.0,2020-21
1628467,305.0,2020-21
1628470,302.0,2020-21
1628539,264.0,2020-21
1628578,8.0,2020-21
1628778,82.0,2020-21
1628960,447.0,2020-21
1628961,10.0,2020-21
1628962,9.0,2020-21
1628963,489.0,2020-21
1628964,301.0,2020-21
1628966,66.0,2020-21
1628968,4.0,2020-21
1628969,847.0,2020-21
1628970,622.0,2020-21
1628971,502.0,2020-21
1628972,144.0,2020-21
1628973,671.0,2020-21
1628975,229.0,2020-21
1628976,457.0,2020-21
1628977,470.0,2020-21
1628978,619.0,2020-21
1628981,47.0,2020-21
1628983,564.0,2020-21
1628984,668.0,2020-21
1628988,437.0,2020-21
1628989,911.0,2020-21
1628990,108.0,2020-21
1628991,179.0,2020-21
1628993,75.0,2020-21
1628995,142.0,2020-21
1628997,256.0,2020-21
1628998,188.0,2020-21
1629001,424.0,2020-21
1629002,179.0,2020-21
1629003,714.0,2020-21
1629004,506.0,2020-21
1629006,254.0,2020-21
1629007,15.0,2020-21
1629008,947.0,2020-21
1629010,95.0,2020-21
1629011,166.0,2020-21
1629012,1088.0,2020-21
1629013,497.0,2020-21
1629014,426.0,2020-21
1629017,66.0,2020-21
1629018,785.0,2020-21
1629020,236.0,2020-21
1629021,229.0,2020-21
1629022,609.0,2020-21
1629023,686.0,2020-21
1629026,411.0,2020-21
1629027,1470.0,2020-21
1629028,914.0,2020-21
1629029,1539.0,2020-21
1629033,9.0,2020-21
1629034,4.0,2020-21
1629035,114.0,2020-21
1629048,194.0,2020-21
1629052,151.0,2020-21
1629056,456.0,2020-21
1629057,272.0,2020-21
1629060,695.0,2020-21
1629066,32.0,2020-21
1629067,86.0,2020-21
1629076,98.0,2020-21
1629091,33.0,2020-21
1629103,138.0,2020-21
1629109,132.0,2020-21
1629117,60.0,2020-21
1629121,8.0,2020-21
1629130,746.0,2020-21
1629134,701.0,2020-21
1629139,180.0,2020-21
1629162,242.0,2020-21
1629164,222.0,2020-21
1629185,96.0,2020-21
1629216,236.0,2020-21
1629234,205.0,2020-21
1629244,18.0,2020-21
1629308,209.0,2020-21
1629346,27.0,2020-21
1629599,107.0,2020-21
1629603,50.0,2020-21
1629604,67.0,2020-21
1629605,29.0,2020-21
1629606,28.0,2020-21
1629607,4.0,2020-21
1629610,120.0,2020-21
1629611,448.0,2020-21
1629617,90.0,2020-21
1629620,21.0,2020-21
1629622,187.0,2020-21
1629626,59.0,2020-21
1629627,1037.0,2020-21
1629628,1116.0,2020-21
1629629,299.0,2020-21
1629630,1070.0,2020-21
1629631,295.0,2020-21
1629632,902.0,2020-21
1629633,168.0,2020-21
1629634,496.0,2020-21
1629635,280.0,2020-21
1629636,792.0,2020-21
1629637,280.0,2020-21
1629638,456.0,2020-21
1629639,737.0,2020-21
1629640,705.0,2020-21
1629641,91.0,2020-21
1629642,171.0,2020-21
1629643,324.0,2020-21
1629644,97.0,2020-21
1629645,367.0,2020-21
1629647,690.0,2020-21
1629648,54.0,2020-21
1629649,83.0,2020-21
1629650,260.0,2020-21
1629651,174.0,2020-21
1629652,638.0,2020-21
1629653,21.0,2020-21
1629655,250.0,2020-21
1629657,88.0,2020-21
1629658,86.0,2020-21
1629659,512.0,2020-21
1629660,287.0,2020-21
1629661,589.0,2020-21
1629662,89.0,2020-21
1629663,34.0,2020-21
1629665,9.0,2020-21
1629667,283.0,2020-21
1629669,335.0,2020-21
1629670,153.0,2020-21
1629671,104.0,2020-21
1629672,292.0,2020-21
1629673,474.0,2020-21
1629675,581.0,2020-21
1629676,424.0,2020-21
1629677,105.0,2020-21
1629680,295.0,2020-21
1629681,57.0,2020-21
1629682,88.0,2020-21
1629683,35.0,2020-21
1629684,261.0,2020-21
1629685,129.0,2020-21
1629686,40.0,2020-21
1629690,19.0,2020-21
1629712,13.0,2020-21
1629713,111.0,2020-21
1629714,53.0,2020-21
1629716,3.0,2020-21
1629717,192.0,2020-21
1629718,39.0,2020-21
1629719,29.0,2020-21
1629723,139.0,2020-21
1629725,33.0,2020-21
1629726,241.0,2020-21
1629730,18.0,2020-21
1629731,311.0,2020-21
1629735,16.0,2020-21
1629738,12.0,2020-21
1629740,145.0,2020-21
1629743,35.0,2020-21
1629744,129.0,2020-21
1629750,102.0,2020-21
1629751,48.0,2020-21
1629752,30.0,2020-21
1629833,22.0,2020-21
1629962,28.0,2020-21
1630162,1209.0,2020-21
1630163,673.0,2020-21
1630164,361.0,2020-21
1630165,198.0,2020-21
1630166,312.0,2020-21
1630167,230.0,2020-21
1630168,180.0,2020-21
1630169,619.0,2020-21
1630170,303.0,2020-21
1630171,550.0,2020-21
1630172,528.0,2020-21
1630173,232.0,2020-21
1630174,196.0,2020-21
1630175,552.0,2020-21
1630176,36.0,2020-21
1630177,612.0,2020-21
1630178,495.0,2020-21
1630179,16.0,2020-21
1630180,688.0,2020-21
1630181,313.0,2020-21
1630182,93.0,2020-21
1630183,367.0,2020-21
1630184,337.0,2020-21
1630185,111.0,2020-21
1630186,38.0,2020-21
1630187,50.0,2020-21
1630188,54.0,2020-21
1630189,22.0,2020-21
1630190,29.0,2020-21
1630191,405.0,2020-21
1630192,112.0,2020-21
1630193,610.0,2020-21
1630194,82.0,2020-21
1630197,400.0,2020-21
1630198,136.0,2020-21
1630199,43.0,2020-21
1630200,78.0,2020-21
1630201,341.0,2020-21
1630202,435.0,2020-21
1630203,12.0,2020-21
1630205,136.0,2020-21
1630206,25.0,2020-21
1630207,42.0,2020-21
1630208,9.0,2020-21
1630210,143.0,2020-21
1630211,13.0,2020-21
1630214,304.0,2020-21
1630216,36.0,2020-21
1630217,518.0,2020-21
1630218,19.0,2020-21
1630219,103.0,2020-21
1630221,93.0,2020-21
1630222,122.0,2020-21
1630223,72.0,2020-21
1630230,208.0,2020-21
1630231,318.0,2020-21
1630233,106.0,2020-21
1630234,13.0,2020-21
1630235,75.0,2020-21
1630237,118.0,2020-21
1630238,3.0,2020-21
1630240,210.0,2020-21
1630241,79.0,2020-21
1630253,33.0,2020-21
1630256,620.0,2020-21
1630264,63.0,2020-21
1630266,1.0,2020-21
1630267,389.0,2020-21
1630268,7.0,2020-21
1630271,108.0,2020-21
1630273,84.0,2020-21
1630466,65.0,2020-21
2207,1.0,2021-22
2544,1221.0,2021-22
2546,723.0,2021-22
2617,31.0,2021-22
2730,219.0,2021-22
2738,127.0,2021-22
2772,99.0,2021-22
101108,877.0,2021-22
101150,320.0,2021-22
200746,459.0,2021-22
200752,379.0,2021-22
200765,177.0,2021-22
200768,713.0,2021-22
200782,537.0,2021-22
200794,114.0,2021-22
201142,1197.0,2021-22
201143,754.0,2021-22
201144,847.0,2021-22
201145,546.0,2021-22
201152,291.0,2021-22
201565,274.0,2021-22
201566,1232.0,2021-22
201567,761.0,2021-22
201568,642.0,2021-22
201569,564.0,2021-22
201571,222.0,2021-22
201572,234.0,2021-22
201577,200.0,2021-22
201580,508.0,2021-22
201586,304.0,2021-22
201587,384.0,2021-22
201588,280.0,2021-22
201599,148.0,2021-22
201609,183.0,2021-22
201933,319.0,2021-22
201935,1150.0,2021-22
201937,411.0,2021-22
201939,1663.0,2021-22
201942,1630.0,2021-22
201949,306.0,2021-22
201950,1189.0,2021-22
201954,7.0,2021-22
201959,163.0,2021-22
201961,237.0,2021-22
201976,485.0,2021-22
201980,409.0,2021-22
201988,811.0,2021-22
202066,289.0,2021-22
202083,284.0,2021-22
202324,182.0,2021-22
202326,353.0,2021-22
202328,62.0,2021-22
202330,600.0,2021-22
202331,637.0,2021-22
202334,16.0,2021-22
202339,454.0,2021-22
202340,350.0,2021-22
202355,342.0,2021-22
202357,370.0,2021-22
202362,323.0,2021-22
202397,421.0,2021-22
202681,679.0,2021-22
202683,97.0,2021-22
202684,269.0,2021-22
202685,999.0,2021-22
202687,160.0,2021-22
202688,25.0,2021-22
202689,370.0,2021-22
202691,934.0,2021-22
202692,718.0,2021-22
202693,115.0,2021-22
202694,674.0,2021-22
202696,1245.0,2021-22
202699,1184.0,2021-22
202704,1206.0,2021-22
202709,400.0,2021-22
202710,1158.0,2021-22
202711,1010.0,2021-22
202722,329.0,2021-22
202738,167.0,2021-22
202954,77.0,2021-22
203076,695.0,2021-22
